seqnames,start,end,width,strand,L,area,beta,stat,pval,qval,index.start,index.end,index.width
scaffold_2343,57623,58016,394,*,13,1.80059179475871,-0.37200692222332,-5.44962633203892,0.0159850650487136,0.0428222565730413,4185272,4185284,13
scaffold_2355,98185,100398,2214,*,22,2.9879886915203,-0.221024432278519,-5.44946762241735,0.0159850650487136,0.0428222565730413,4322639,4322660,22
scaffold_2280,171183,171659,477,*,6,1.27701437306175,1.0233258337867,5.44869929430276,0.0159850650487136,0.0428222565730413,2873903,2873908,6
scaffold_2245,887895,888495,601,*,16,3.26866598882891,0.512561933811775,5.44747883638085,0.0159850650487136,0.0428222565730413,876253,876268,16
scaffold_2286,296871,296950,80,*,7,0.933544251199475,-0.488434092711508,-5.44732097414864,0.0159850650487136,0.0428222565730413,3098736,3098742,7
scaffold_2269,211174,211698,525,*,13,2.4988085900515,-0.316198857676794,-5.44712691003968,0.0159850650487136,0.0428222565730413,2458989,2459001,13
scaffold_2290,323881,324552,672,*,61,6.79318095775888,-0.252802125216422,-5.44638147598368,0.0159850650487136,0.0428222565730413,3215143,3215203,61
scaffold_2358,280188,280359,172,*,12,1.374506845892,-0.304931044627989,-5.44472454929506,0.0159850650487136,0.0428222565730413,4366384,4366395,12
scaffold_2242,2274506,2275100,595,*,14,1.92577803490017,-0.387101544989749,-5.44260107800548,0.0160434047021761,0.0429610356464788,527280,527293,14
scaffold_2282,38115,39046,932,*,72,8.95948501694386,-0.290016257810708,-5.44026307275446,0.0161017443556385,0.043082160111505,2947625,2947696,72
scaffold_2300,494932,495211,280,*,11,1.30526955262462,-0.283712995447671,-5.4394558012174,0.0161017443556385,0.043082160111505,3465841,3465851,11
scaffold_2355,342003,342318,316,*,10,2.14790435545121,1.11532951281477,5.43901631033094,0.016160084009101,0.043185525315378,4331537,4331546,10
scaffold_2262,788062,788448,387,*,27,3.12393879946478,-0.281937627401961,-5.43835689331294,0.016160084009101,0.043185525315378,2140483,2140509,27
scaffold_2248,1452754,1452902,149,*,17,1.90162183481124,0.82748589662409,5.43835377245358,0.016160084009101,0.043185525315378,1206564,1206580,17
scaffold_2249,2111311,2111551,241,*,5,1.55707960219411,-0.800381268444221,-5.43779030946532,0.0162767633160259,0.0434796595040855,1314823,1314827,5
scaffold_2246,867327,867525,199,*,7,0.821749688286537,1.05482949757276,5.43531211424729,0.0163351029694884,0.0435470263266085,990522,990528,7
scaffold_2247,355146,355594,449,*,23,2.88655345494358,0.597853704292999,5.43470586822258,0.0163351029694884,0.0435470263266085,1086665,1086687,23
scaffold_2346,420385,420649,265,*,17,2.48485515142361,-0.393231819703034,-5.43382754106942,0.0163351029694884,0.0435470263266085,4235564,4235580,17
scaffold_2419,53056,53634,579,*,18,2.28500324459432,-0.332025011827154,-5.43361197568036,0.0163351029694884,0.0435470263266085,4837692,4837709,18
scaffold_2280,1197850,1198447,598,*,18,2.30702004269591,-0.363860271902862,-5.42678656178747,0.0163351029694884,0.0435470263266085,2906713,2906730,18
scaffold_2307,300200,300677,478,*,27,3.16097655681503,-0.380220490896036,-5.42473153392491,0.0163934426229508,0.0436671360629168,3609863,3609889,27
scaffold_2365,16788,17136,349,*,16,2.92286124658095,0.563295934422392,5.42463791086446,0.0163934426229508,0.0436671360629168,4438287,4438302,16
scaffold_2344,3425,3915,491,*,18,3.10500211892959,0.435538224918631,5.42122449548377,0.0165101219298757,0.0439423245210539,4196110,4196127,18
scaffold_2242,1342798,1343309,512,*,16,2.84491226814835,-0.467093988530744,-5.4207044632913,0.0165101219298757,0.0439423245210539,493105,493120,16
scaffold_2297,584171,584737,567,*,22,2.73808293469891,-0.42628342190592,-5.41392157648955,0.016801820197188,0.0447005932724865,3396078,3396099,22
scaffold_2301,687698,688018,321,*,8,0.863093461939185,0.508081439698539,5.41119530814617,0.0169184995041129,0.0449928057200803,3494025,3494032,8
scaffold_2360,332930,333158,229,*,10,1.8255340319406,0.560144432900292,5.40723778540393,0.0170351788110379,0.0452481880823284,4392504,4392513,10
scaffold_2247,2663656,2664119,464,*,17,2.04398909823552,-0.39310411846633,-5.40561895310725,0.0170351788110379,0.0452481880823284,1157666,1157682,17
scaffold_2307,319401,319804,404,*,23,2.63582667582451,0.389352618973485,5.40345721185219,0.0170351788110379,0.0452481880823284,3610459,3610481,23
scaffold_2436,40668,40717,50,*,6,1.20772057968012,0.778332981986045,5.40169897373695,0.0171518581179628,0.0455397072970466,4904562,4904567,6
scaffold_2387,266032,266394,363,*,33,3.44562971914046,-0.245825618661459,-5.39831937170813,0.0172685374248877,0.0458309911308889,4653989,4654021,33
scaffold_2292,680987,681590,604,*,11,1.7114861244252,-0.794155639521168,-5.39581126309847,0.0173852167318126,0.0461034347700428,3281980,3281990,11
scaffold_2240,3548233,3548531,299,*,12,1.3737085691534,0.673505457589228,5.39445896027322,0.0173852167318126,0.0461034347700428,114457,114468,12
scaffold_2272,1046287,1046410,124,*,9,0.9210720757765,-0.583766042239542,-5.39401946581017,0.0174435563852751,0.0462394918051606,2603876,2603884,9
scaffold_2243,1467745,1468100,356,*,20,2.12009698697946,-0.272401217343749,-5.39204336106907,0.0175018960387375,0.0463380848001049,655092,655111,20
scaffold_2260,1277201,1277345,145,*,18,2.35225567217386,-0.559804020252933,-5.39195128193036,0.0175018960387375,0.0463380848001049,2055721,2055738,18
scaffold_2266,188562,188963,402,*,30,3.11200481749403,-0.237975359721444,-5.3915453147387,0.0175018960387375,0.0463380848001049,2310979,2311008,30
scaffold_2244,1954914,1955062,149,*,11,1.24578134968593,0.78687993960578,5.39116443321034,0.0175602356922,0.0464364398393092,801406,801416,11
scaffold_2324,186868,187320,453,*,18,2.69339334904168,0.405200582066264,5.39040250476856,0.0175602356922,0.0464364398393092,3920816,3920833,18
scaffold_2377,299759,300121,363,*,14,2.02290795885365,-0.583810906333974,-5.38929363811151,0.0175602356922,0.0464364398393092,4567486,4567499,14
scaffold_2308,593759,594222,464,*,26,3.4193990446056,-0.442107406543225,-5.38888372896056,0.0176185753456624,0.0465719800250844,3639303,3639328,26
scaffold_2287,22541,22683,143,*,6,0.709352986674105,-0.476466433578429,-5.38717924543687,0.0176769149991249,0.0466366256344437,3119938,3119943,6
scaffold_2243,1675429,1676149,721,*,34,3.86808240319605,-0.246784057825619,-5.38104566458407,0.0177352546525874,0.0466366256344437,661828,661861,34
scaffold_2319,100657,101230,574,*,30,3.60343858986873,-0.303950446060251,-5.37842750149222,0.0177352546525874,0.0466366256344437,3838156,3838185,30
scaffold_2268,699356,699883,528,*,5,0.770979970776149,-0.746934471288902,-5.37824766234397,0.0177352546525874,0.0466366256344437,2427951,2427955,5
scaffold_2280,768122,768533,412,*,23,3.27283973993051,0.542824549922819,5.37790117228302,0.0177352546525874,0.0466366256344437,2894095,2894117,23
scaffold_2302,620213,620336,124,*,6,0.793317414766959,0.825287231952401,5.37658112146525,0.0177352546525874,0.0466366256344437,3517762,3517767,6
scaffold_2290,942755,943118,364,*,22,3.46068276160483,-0.532144467260509,-5.37506775509954,0.0177352546525874,0.0466366256344437,3235539,3235560,22
scaffold_2247,2403409,2403772,364,*,16,1.81355192043741,0.427196893131782,5.37293784530322,0.0177352546525874,0.0466366256344437,1148786,1148801,16
scaffold_2250,29887,30164,278,*,12,1.66437837089145,-0.82870366260363,-5.37264280530304,0.0177352546525874,0.0466366256344437,1335624,1335635,12
scaffold_2861,3856,4014,159,*,5,0.870552476410066,0.536371668538355,5.37160516003311,0.0177352546525874,0.0466366256344437,5217584,5217588,5
scaffold_2396,10588,11159,572,*,23,3.28994362250996,0.383190895670694,5.37096830452075,0.0177352546525874,0.0466366256344437,4708936,4708958,23
scaffold_2327,406722,406903,182,*,13,2.49975036749274,0.52967478470376,5.36706084458405,0.0177352546525874,0.0466366256344437,3965589,3965601,13
scaffold_2257,1225190,1226024,835,*,21,2.42259923031663,-0.33500359034077,-5.36682581475511,0.0177352546525874,0.0466366256344437,1907760,1907780,21
scaffold_2261,1444734,1444930,197,*,8,3.62958291804136,-1.02197034857958,-5.36596526720698,0.0177935943060498,0.0467713270563661,2113213,2113220,8
scaffold_2383,61372,62046,675,*,23,3.00761096912573,-0.25473106758367,-5.36242648359411,0.0180269529198997,0.0472901789686434,4612230,4612252,23
scaffold_2254,1507071,1507283,213,*,10,1.27960401048794,0.38256203873491,5.3600631717804,0.0180269529198997,0.0472901789686434,1715386,1715395,10
scaffold_2244,421310,421399,90,*,5,0.888798748892731,-0.718524516352185,-5.35978764703459,0.0180269529198997,0.0472901789686434,744760,744764,5
scaffold_2257,1036385,1036877,493,*,17,4.54493803157763,0.640649106298413,5.35941405948296,0.0180269529198997,0.0472901789686434,1901587,1901603,17
scaffold_2281,585412,585895,484,*,29,4.48005875627075,0.527171179878951,5.35898620233928,0.0180269529198997,0.0472901789686434,2925595,2925623,29
scaffold_2257,1276178,1276628,451,*,16,2.78121637921402,0.377284276634372,5.35624654523251,0.0180852925733621,0.0474053881089643,1908777,1908792,16
scaffold_2242,3303203,3303778,576,*,28,3.92640973195198,-0.66515024698451,-5.3559031749078,0.0180852925733621,0.0474053881089643,561062,561089,28
scaffold_2323,274222,274365,144,*,6,1.88968573800499,0.698249078780953,5.3544464101657,0.0181436322268246,0.0475393536305878,3902399,3902404,6
scaffold_2278,558859,559320,462,*,33,4.02388008626231,-0.341064979955129,-5.35280884766222,0.018201971880287,0.0476352560274709,2821820,2821852,33
scaffold_2299,165951,166178,228,*,10,1.38087324158108,0.492217770601264,5.35250892755837,0.018201971880287,0.0476352560274709,3432336,3432345,10
scaffold_2617,19164,19338,175,*,10,2.56799936294351,-0.483778706287297,-5.35216114363973,0.018201971880287,0.0476352560274709,5160249,5160258,10
scaffold_2325,87,300,214,*,15,2.2982994958291,-0.47028551191445,-5.35208644525948,0.0182603115337495,0.047674061963014,3933430,3933444,15
scaffold_2328,298548,299094,547,*,31,3.19657822776559,-0.243030552106367,-5.3515250079328,0.0182603115337495,0.047674061963014,3978597,3978627,31
scaffold_2295,658985,660231,1247,*,22,2.43136309435487,-0.296412687857565,-5.35081638710688,0.0182603115337495,0.047674061963014,3346016,3346037,22
scaffold_2290,625983,626368,386,*,15,3.72384969830604,-0.555644583222948,-5.35070548118391,0.0182603115337495,0.047674061963014,3225536,3225550,15
scaffold_2558,14709,15004,296,*,25,2.69904764101955,-0.423167692635351,-5.35070207458744,0.0182603115337495,0.047674061963014,5125651,5125675,25
scaffold_2254,2115892,2116006,115,*,5,0.6790532061951,-1.08699671834032,-5.35037794901386,0.0182603115337495,0.047674061963014,1733768,1733772,5
scaffold_2247,596607,597103,497,*,20,2.76107604679382,-0.300711744592865,-5.34982212960425,0.0183186511872119,0.0478073890054511,1093096,1093115,20
scaffold_2262,631346,631537,192,*,20,2.36744270761901,-0.561933171170325,-5.34944776907387,0.0183769908406744,0.0479215937273279,2135427,2135446,20
scaffold_2324,355726,356229,504,*,12,1.63865471005108,0.551447846016391,5.3486321356507,0.0183769908406744,0.0479215937273279,3926117,3926128,12
scaffold_2247,426910,427459,550,*,19,2.57500282228736,-0.363541265617583,-5.34487005976658,0.0184936701475993,0.0482067357455662,1088714,1088732,19
scaffold_2261,189401,189589,189,*,9,1.31452467380107,0.633437013660326,5.34285019294123,0.0185520098010618,0.0483396402822751,2078441,2078449,9
scaffold_2259,1629971,1630406,436,*,19,4.80499223438031,-0.717542645543225,-5.34044527929608,0.0186686891079867,0.048624390727379,2008151,2008169,19
scaffold_2653,7979,8052,74,*,7,1.25903643480564,0.770119703923739,5.33868214100344,0.0187853684149116,0.0488702065530783,5172939,5172945,7
scaffold_2324,370786,371344,559,*,39,4.60257187087067,-0.281796482504965,-5.33826390374196,0.0187853684149116,0.0488702065530783,3926729,3926767,39
scaffold_2341,316094,316808,715,*,13,3.05845556467923,0.442918512469427,5.33700405734,0.0187853684149116,0.0488702065530783,4166029,4166041,13
scaffold_2291,553089,553407,319,*,6,1.65642953461033,-1.1200891040012,-5.33487442408543,0.0188437080683741,0.0489832095063231,3251835,3251840,6
scaffold_2363,47483,48107,625,*,23,2.7683289363555,-0.336680471026425,-5.33425756897306,0.0188437080683741,0.0489832095063231,4419188,4419210,23
scaffold_2323,130643,131151,509,*,31,5.0131268108802,-0.399202648743794,-5.33391919955728,0.0189020477218365,0.0490960338693613,3897175,3897205,31
scaffold_2376,269136,269585,450,*,22,2.2840811423216,-0.391023078851644,-5.33281162943919,0.0189020477218365,0.0490960338693613,4558492,4558513,22
scaffold_2383,220531,220822,292,*,8,1.11594434066481,-0.711176555673556,-5.33204613900251,0.0190187270287615,0.0493600913885029,4616629,4616636,8
scaffold_2343,161463,161901,439,*,9,1.13324795913216,-0.428191619866502,-5.33101455238785,0.0190187270287615,0.0493600913885029,4188169,4188177,9
scaffold_2362,106601,107097,497,*,15,1.70893195830003,-0.258507921286007,-5.33044539863168,0.0191937459891488,0.0495599709869067,4408844,4408858,15
scaffold_2381,94406,94445,40,*,5,0.641733043130822,-0.752013092579687,-5.32913682109079,0.0191937459891488,0.0495599709869067,4598195,4598199,5
scaffold_2351,31653,32285,633,*,16,2.68090362706692,-0.904092692738311,-5.32713293135227,0.0191937459891488,0.0495599709869067,4279212,4279227,16
scaffold_2273,748777,749404,628,*,10,2.06717006124544,-0.372592644004298,-5.32697139466479,0.0191937459891488,0.0495599709869067,2627462,2627471,10
scaffold_2306,744,924,181,*,11,1.98188971373189,0.402403227301622,5.3267142609028,0.0191937459891488,0.0495599709869067,3581025,3581035,11
scaffold_2426,126776,127151,376,*,21,2.31007873122249,-0.403753035946176,-5.32582117710031,0.0191937459891488,0.0495599709869067,4872870,4872890,21
scaffold_2272,1062832,1062998,167,*,8,4.13031183359691,-1.76666555630804,-5.32557199630815,0.0191937459891488,0.0495599709869067,2603963,2603970,8
scaffold_2795,198,979,782,*,6,1.51786241278791,-0.80688732846622,-5.32534823451233,0.0191937459891488,0.0495599709869067,5203621,5203626,6
scaffold_2338,370840,371074,235,*,10,1.13462057795804,-1.07693551429478,-5.32478707108152,0.0191937459891488,0.0495599709869067,4127229,4127238,10
scaffold_2440,136,288,153,*,12,3.02995834745114,-0.660880830710839,-5.32414695356675,0.0191937459891488,0.0495599709869067,4916147,4916158,12
scaffold_2259,1463540,1464041,502,*,8,0.86139207771283,-0.355297743397621,-5.3233172537127,0.0191937459891488,0.0495599709869067,2001857,2001864,8
scaffold_2365,133988,134195,208,*,11,2.58029705816178,0.484423006715666,5.32322652563337,0.0191937459891488,0.0495599709869067,4442469,4442479,11
scaffold_2431,87871,88141,271,*,19,2.03588806014603,-0.309380401713932,-5.32259319221681,0.0191937459891488,0.0495599709869067,4889987,4890005,19
scaffold_2418,53759,54410,652,*,19,2.6482054132531,-0.400299385213862,-5.3209749176422,0.0193104252960737,0.0498221098494461,4832812,4832830,19
scaffold_2273,476098,476358,261,*,6,0.751066074443978,1.04321288313579,5.31980181220046,0.0193104252960737,0.0498221098494461,2618685,2618690,6
scaffold_3016,2857,3102,246,*,34,3.56725195669064,-0.381387088001754,-5.31914185286581,0.0193687649495362,0.0499334355993141,5238151,5238184,34
scaffold_2292,780007,780215,209,*,5,0.713408295263615,0.788420031286489,5.31841335922426,0.0193687649495362,0.0499334355993141,3284205,3284209,5
scaffold_2275,1272189,1272453,265,*,18,2.42534964515729,-0.603863392842459,-5.31357828247834,0.0194271046029987,0.0500642044924003,2727161,2727178,18
scaffold_2298,529970,530009,40,*,9,1.08374656814229,0.470080632033913,5.30961639991087,0.0196604632168485,0.0506457230358785,3418634,3418642,9
scaffold_2247,563103,563659,557,*,8,1.04202942744225,0.634695206537273,5.3060706985607,0.0197771425237734,0.0508665629699869,1092351,1092358,8
scaffold_2344,388076,388166,91,*,8,0.854532837473148,-0.339508332910986,-5.30599666208772,0.0197771425237734,0.0508665629699869,4209468,4209475,8
scaffold_2242,2129461,2129818,358,*,11,1.37499518138931,-0.516850247290533,-5.30519023867148,0.0197771425237734,0.0508665629699869,522473,522483,11
scaffold_2712,2286,2697,412,*,30,3.2178607064471,-0.263272472419355,-5.30461034160565,0.0197771425237734,0.0508665629699869,5188197,5188226,30
scaffold_2308,546743,547414,672,*,18,2.30463402504857,-0.342497217653434,-5.30366524765313,0.0198354821772359,0.0509966600833588,3637512,3637529,18
scaffold_2362,100068,100647,580,*,14,1.77408354994389,0.278753079427083,5.30247871252295,0.0198938218306983,0.051126655478894,4408681,4408694,14
scaffold_2453,61962,62192,231,*,12,1.27748546325808,-0.333551162637634,-5.30099886399105,0.0199521614841608,0.0512165207328672,4960628,4960639,12
scaffold_2297,100922,101221,300,*,10,1.63574646679964,-0.758480825278042,-5.3008150400767,0.0199521614841608,0.0512165207328672,3382070,3382079,10
scaffold_2412,98125,98370,246,*,9,0.940268830389083,-0.416651633685563,-5.30072756582331,0.0199521614841608,0.0512165207328672,4804260,4804268,9
scaffold_2325,439046,439231,186,*,10,1.13893488103137,-0.552535754485342,-5.29588247237331,0.0201855200980106,0.0517833206249743,3947256,3947265,10
scaffold_3205,2317,2519,203,*,7,1.05888124499399,0.943878725577073,5.29476507645079,0.0202438597514731,0.0517833206249743,5253898,5253904,7
scaffold_2314,443365,443688,324,*,22,2.33934640881479,-0.282841008425823,-5.29404436132208,0.0202438597514731,0.0517833206249743,3757931,3757952,22
scaffold_2245,1244403,1244588,186,*,6,3.36845579483221,-0.892831049239523,-5.29210959504293,0.0202438597514731,0.0517833206249743,887201,887206,6
scaffold_2321,119105,119361,257,*,22,2.45786371778901,-0.358321495040756,-5.29209088198818,0.0202438597514731,0.0517833206249743,3876080,3876101,22
scaffold_2469,48180,48513,334,*,10,1.77566855432849,-0.557102046610872,-5.29166422134781,0.0202438597514731,0.0517833206249743,5000290,5000299,10
scaffold_2270,100230,100314,85,*,6,0.896734219098799,0.862177198871267,5.29119739990536,0.0202438597514731,0.0517833206249743,2507021,2507026,6
scaffold_2379,151689,152046,358,*,29,3.25665509721604,0.396022122505907,5.29084556798815,0.0202438597514731,0.0517833206249743,4581686,4581714,29
scaffold_2511,42304,42393,90,*,6,0.688457818877595,-0.854982688985875,-5.29058889403955,0.0202438597514731,0.0517833206249743,5078743,5078748,6
scaffold_2577,24537,24674,138,*,5,0.868761725532247,0.824405610650137,5.28863279347658,0.0203021994049355,0.0518317121895325,5138905,5138909,5
scaffold_2263,1554201,1554604,404,*,20,2.98938404226145,-0.287927025880148,-5.28718163546884,0.0203021994049355,0.0518317121895325,2196844,2196863,20
scaffold_2449,88892,89067,176,*,10,1.11778855472361,0.478743198199523,5.28702505426355,0.0203021994049355,0.0518317121895325,4948583,4948592,10
scaffold_2274,309222,309422,201,*,5,0.623789734050148,-0.177930211405617,-5.28672732167396,0.0203021994049355,0.0518317121895325,2654306,2654310,5
scaffold_2254,155459,155476,18,*,6,1.37333670975715,0.717353546475926,5.28494481877376,0.0203021994049355,0.0518317121895325,1671525,1671530,6
scaffold_2343,206586,206952,367,*,9,1.14591113649898,0.446114651939619,5.28321964168551,0.0204188787118605,0.0521093589486687,4189729,4189737,9
scaffold_2297,319317,320065,749,*,39,4.47846413694956,-0.29034703276174,-5.28095179301038,0.0204772183653229,0.0521974538711256,3388509,3388547,39
scaffold_2252,1037909,1038788,880,*,34,4.6123970782251,-0.384540042778079,-5.28093358094842,0.0204772183653229,0.0521974538711256,1538936,1538969,34
scaffold_2281,596031,596292,262,*,22,2.23299363575134,-0.341157171695787,-5.28062415404787,0.0204772183653229,0.0521974538711256,2926102,2926123,22
scaffold_2355,188733,188970,238,*,10,1.07765603747674,0.56927224798228,5.27713455117654,0.0206522373257103,0.0526027927854395,4326291,4326300,10
scaffold_2273,349469,349826,358,*,15,2.70170586979058,-0.556425338574989,-5.27662906183964,0.0206522373257103,0.0526027927854395,2614469,2614483,15
scaffold_2340,214243,214314,72,*,7,0.713796725151459,0.802631893316823,5.27555708037049,0.0207105769791727,0.0526697613389097,4148651,4148657,7
scaffold_2697,2998,3290,293,*,7,1.00989012503504,-0.340718090741565,-5.27531616218746,0.0207105769791727,0.0526697613389097,5185383,5185389,7
scaffold_2340,122995,123126,132,*,8,1.05812173644537,0.748999679278301,5.27463640924884,0.0207105769791727,0.0526697613389097,4145738,4145745,8
scaffold_2280,18890,18990,101,*,7,2.73751730000488,0.93192893012893,5.2745879258951,0.0207105769791727,0.0526697613389097,2869802,2869808,7
scaffold_2256,583079,584395,1317,*,29,3.50337852743189,-0.282629294640035,-5.27398173969792,0.0207689166326352,0.0527977022207826,1824030,1824058,29
scaffold_2412,123226,123589,364,*,20,3.46719660777199,-0.461329076503189,-5.2718865263602,0.0209439355930226,0.0532014809074692,4804867,4804886,20
scaffold_2244,205837,206039,203,*,5,0.531065284808664,-0.562493685906208,-5.27168201518496,0.0209439355930226,0.0532014809074692,736338,736342,5
scaffold_2246,2801501,2801756,256,*,11,1.81130418041245,0.447782883408864,5.26949494512811,0.02111895455341,0.0536046359977286,1061907,1061917,11
scaffold_2290,666041,666266,226,*,14,2.73135687936911,0.533038313706777,5.26821457224235,0.02111895455341,0.0536046359977286,3227002,3227015,14
scaffold_3552,1285,1426,142,*,7,1.51873054373295,-0.59345949550896,-5.26460741568993,0.0213523131672598,0.0541551337814683,5274314,5274320,7
scaffold_2317,260880,260968,89,*,12,1.2308593722162,-0.704116646009092,-5.26395349393778,0.0213523131672598,0.0541551337814683,3806838,3806849,12
scaffold_2260,1769479,1770119,641,*,35,4.60573048317499,0.332358441779825,5.25956415855906,0.0214689924741847,0.0544300642210915,2071790,2071824,35
scaffold_2322,565537,566314,778,*,10,1.64809825625353,-0.419767447489608,-5.25857305602391,0.0215273321276472,0.0545569319225723,3892914,3892923,10
scaffold_2444,64139,64711,573,*,28,3.21361419997854,-0.296981760393629,-5.25605561408808,0.021760690741497,0.0551270832117924,4930418,4930445,28
scaffold_2286,687833,688592,760,*,31,4.26870996277685,0.362278353826946,5.25368646721403,0.0218190303949595,0.0552323087471942,3110088,3110118,31
scaffold_2301,145365,146212,848,*,27,3.16382061146566,-0.333695071252434,-5.25351179251427,0.0218190303949595,0.0552323087471942,3479387,3479413,27
scaffold_2240,5972832,5973082,251,*,5,0.846736519093546,0.549741977518433,5.2511754424292,0.0218773700484219,0.0552735705988953,200060,200064,5
scaffold_2266,1615874,1616309,436,*,18,2.16950676941928,-0.44054527459872,-5.25113712984067,0.0218773700484219,0.0552735705988953,2354490,2354507,18
scaffold_2260,788367,788704,338,*,16,2.31777400870784,0.67997775857046,5.25063115990177,0.0218773700484219,0.0552735705988953,2039747,2039762,16
scaffold_2363,2914,3502,589,*,22,2.47773760082418,-0.41548743326521,-5.24979384830652,0.0218773700484219,0.0552735705988953,4417694,4417715,22
scaffold_2246,400091,400346,256,*,10,1.65890923391982,-0.928707850564084,-5.24883388041155,0.0218773700484219,0.0552735705988953,975164,975173,10
scaffold_2274,694864,695173,310,*,16,2.5721795987002,-0.369450730706939,-5.24808385537503,0.0219357097018844,0.0553980384912069,2664926,2664941,16
scaffold_2363,171474,171865,392,*,6,0.881766037756212,0.658825958490363,5.24714687001078,0.0219940493553468,0.0553980384912069,4421920,4421925,6
scaffold_2390,89202,89679,478,*,32,3.70867118811339,-0.307445611821054,-5.24680366047533,0.0219940493553468,0.0553980384912069,4672766,4672797,32
scaffold_2310,92704,93126,423,*,13,1.82220955735157,0.506920863308231,5.24603002470844,0.0219940493553468,0.0553980384912069,3666078,3666090,13
scaffold_2327,311156,311312,157,*,6,0.692240003916436,0.290763825647076,5.24480891976284,0.0219940493553468,0.0553980384912069,3962459,3962464,6
scaffold_2290,817317,817920,604,*,26,3.31970332644633,-0.391967958949846,-5.24375399688855,0.0219940493553468,0.0553980384912069,3231423,3231448,26
scaffold_2268,1146535,1146791,257,*,13,1.60811130464653,-0.588664407575533,-5.24357610442667,0.0219940493553468,0.0553980384912069,2440849,2440861,13
scaffold_2242,3398442,3398952,511,*,24,2.92233309677079,0.386632790675114,5.24332931533409,0.0219940493553468,0.0553980384912069,564453,564476,24
scaffold_2242,1322544,1322861,318,*,12,2.54459557303877,-0.634455574744666,-5.23992342676011,0.0220523890088093,0.0555024522756173,492495,492506,12
scaffold_2393,54726,55211,486,*,24,2.71816728445392,-0.341080860352131,-5.23983164498098,0.0220523890088093,0.0555024522756173,4695822,4695845,24
scaffold_2421,90368,90772,405,*,14,1.5067374234003,-0.301125349784827,-5.23949420504817,0.0221107286622717,0.0555854417689386,4848191,4848204,14
scaffold_2284,787647,787877,231,*,13,1.59340236926149,0.8211180505372,5.23886306913292,0.0221107286622717,0.0555854417689386,3045026,3045038,13
scaffold_2367,259687,259726,40,*,5,1.11199743080635,0.821849592234049,5.23885434481929,0.0221107286622717,0.0555854417689386,4469019,4469023,5
scaffold_2262,1222055,1222478,424,*,19,2.41343782087863,-0.447319791198269,-5.23817964182295,0.0221690683157342,0.0556682410647963,2153382,2153400,19
scaffold_2326,311659,312034,376,*,38,4.13356897277604,-0.336929919774741,-5.23798146869293,0.0221690683157342,0.0556682410647963,3951976,3952013,38
scaffold_3869,817,1069,253,*,5,1.24800192783718,-0.701174648162454,-5.23689123199791,0.0221690683157342,0.0556682410647963,5283994,5283998,5
scaffold_2269,560548,560858,311,*,15,2.44731455791189,0.59363204146926,5.23560345647904,0.0222274079691967,0.0556871112764858,2472563,2472577,15
scaffold_2356,319755,319959,205,*,8,0.953340575106316,0.728767609458192,5.23466664766011,0.0222274079691967,0.0556871112764858,4344141,4344148,8
scaffold_2248,1886182,1886636,455,*,19,3.74195746746314,0.831781105395563,5.23421563758493,0.0222274079691967,0.0556871112764858,1220342,1220360,19
scaffold_2263,273566,274015,450,*,18,3.02987084216173,-0.387399621415131,-5.23409164327903,0.0222274079691967,0.0556871112764858,2173906,2173923,18
scaffold_2269,144182,144455,274,*,7,1.77107056315227,0.77717616821672,5.23403287307051,0.0222274079691967,0.0556871112764858,2457370,2457376,7
scaffold_2282,268998,269274,277,*,13,1.78722927516931,0.544653382006948,5.23287337790531,0.0222274079691967,0.0556871112764858,2954735,2954747,13
scaffold_2380,109102,109364,263,*,14,1.49708596964109,-0.181032725138258,-5.23058519672144,0.022402426929584,0.0561042112895564,4589705,4589718,14
scaffold_2390,146829,146940,112,*,7,1.05054824975877,-0.550431126699235,-5.22762752734737,0.0224607665830465,0.0561647316534605,4674888,4674894,7
scaffold_2268,1395705,1395764,60,*,6,0.995986280409701,-0.421836809088326,-5.22682404305951,0.0224607665830465,0.0561647316534605,2448746,2448751,6
scaffold_2242,2942268,2942372,105,*,7,0.981608042152212,-0.522336865342344,-5.22674909987797,0.0224607665830465,0.0561647316534605,549283,549289,7
scaffold_2496,26705,27243,539,*,31,3.43306267072348,-0.318981233536983,-5.22638797635837,0.0224607665830465,0.0561647316534605,5056804,5056834,31
scaffold_2394,86385,86822,438,*,8,0.927627618731902,-0.576325234982978,-5.22509264592978,0.022519106236509,0.0562678085894374,4703712,4703719,8
scaffold_2274,519181,519463,283,*,14,1.50633289066439,0.360172016932664,5.2245484346943,0.022519106236509,0.0562678085894374,2659763,2659776,14
scaffold_2290,838156,838811,656,*,28,3.32943812735317,-0.26452167490166,-5.22375707220126,0.0225774458899714,0.0563065740821973,3231929,3231956,28
scaffold_2277,562719,563180,462,*,7,1.00597932638806,0.535614944586648,5.2223086648515,0.0225774458899714,0.0563065740821973,2782951,2782957,7
scaffold_2300,96582,97326,745,*,26,3.50892305946576,-0.289265783603386,-5.22220248319605,0.0225774458899714,0.0563065740821973,3453673,3453698,26
scaffold_2420,78428,79223,796,*,12,1.35257516515021,-0.378568433317961,-5.2219955280451,0.0225774458899714,0.0563065740821973,4843251,4843262,12
scaffold_2369,2114,2672,559,*,37,5.10314903851459,-0.399151656611198,-5.22195620785049,0.0225774458899714,0.0563065740821973,4483066,4483102,37
