seqnames,start,end,width,strand,L,area,beta,stat,pval,qval,index.start,index.end,index.width
scaffold_17,407608,408250,643,*,23,4.23558397138855,-0.52248575587373,-3.45597960548406,0.18541020872081,0.316519072664214,1432800,1432822,23
scaffold_362,56617,57070,454,*,27,3.2679931143057,0.29877684637945,3.45533445938254,0.185616862988221,0.316792896737185,3350538,3350564,27
scaffold_134,320803,321102,300,*,10,1.23162273492391,-0.320624939615651,-3.45475834073805,0.185740855548667,0.31692554052138,844996,845005,10
scaffold_58,188773,188821,49,*,6,0.629530481740497,0.451638209311343,3.45325572921314,0.186112833230006,0.317481144406554,4295896,4295901,6
scaffold_621,4747,4858,112,*,8,2.05712527563293,-0.807650650011929,-3.45216568424062,0.186402149204381,0.317886829702839,4473440,4473447,8
scaffold_52,876839,877167,329,*,9,1.28497561418115,0.389016854489562,3.45208637793278,0.186443480057863,0.317886829702839,4139984,4139992,9
scaffold_9,132300,132942,643,*,9,1.05494121269908,0.477671403139884,3.45061079325908,0.18656747261831,0.317939940274397,5183404,5183412,9
scaffold_285,26819,27071,253,*,6,0.611947648829502,0.346131305188247,3.45054733125333,0.18656747261831,0.317939940274397,2757684,2757689,6
scaffold_17,311783,311877,95,*,7,0.81544494412463,0.431201106941156,3.44844219753376,0.186856788592684,0.318353767430671,1430227,1430233,7
scaffold_254,27643,27772,130,*,5,0.72550247692493,0.580491193904817,3.44714925070175,0.187187435420541,0.318837787912283,2512115,2512119,5
scaffold_172,225710,225775,66,*,13,1.51051992470337,0.2887318927101,3.44652586401795,0.187270097127506,0.318899277778788,1497310,1497322,13
scaffold_369,22726,22879,154,*,15,1.56502765993199,0.34534886345797,3.44550613823131,0.187435420541434,0.319101465396043,3361436,3361450,15
scaffold_94,381471,381560,90,*,10,1.39197862389053,0.665831050808365,3.44492771723491,0.187559413101881,0.319153893250877,5326805,5326814,10
scaffold_1,2156438,2156899,462,*,9,1.12434970495509,0.429656335981557,3.44488047964973,0.187559413101881,0.319153893250877,63277,63285,9
scaffold_59,646749,646942,194,*,7,0.743970561215353,0.460941290475091,3.44464047917036,0.187642074808845,0.31918833343566,4332917,4332923,7
scaffold_110,274638,275052,415,*,10,1.83228755683937,-0.554459982855967,-3.44445110571182,0.187724736515809,0.31918833343566,407447,407456,10
scaffold_240,127885,128121,237,*,8,1.13459878544425,-0.630368391775816,-3.44401009720454,0.187766067369291,0.31918833343566,2401771,2401778,8
scaffold_34,690475,691065,591,*,45,6.00616653391702,0.29642053905478,3.4435356443367,0.187766067369291,0.31918833343566,3218981,3219025,45
scaffold_89,605518,606490,973,*,8,1.29677919483429,-0.690505591999502,-3.44252265671484,0.188055383343666,0.319591762722964,5178701,5178708,8
scaffold_13,1284878,1285093,216,*,7,0.745706415148731,0.562383044154158,3.44225667875787,0.188096714197148,0.319591762722964,767356,767362,7
scaffold_98,94462,94952,491,*,18,2.16260021862644,0.298437124418594,3.44175057500636,0.188262037611077,0.319704950573566,5386813,5386830,18
scaffold_20,745119,745171,53,*,8,0.939546480888351,0.599891262664456,3.44173753530586,0.188303368464559,0.319704950573566,1948037,1948044,8
scaffold_116,325794,326111,318,*,5,0.694947368011891,-0.429749018177753,-3.44132724676101,0.188303368464559,0.319704950573566,495918,495922,5
scaffold_21,1207587,1207830,244,*,9,1.30889191350625,0.470596786340425,3.44074930247176,0.188468691878487,0.319897211519142,2078035,2078043,9
scaffold_212,212727,213773,1047,*,40,6.16473267004784,0.288977165664626,3.4402609459567,0.188510022731969,0.319897211519142,2107692,2107731,40
scaffold_35,969913,970145,233,*,13,1.54642216703471,0.339845670716983,3.4385539936876,0.188758007852862,0.320238691053815,3284976,3284988,13
scaffold_30,824469,824630,162,*,11,1.2526023161473,0.415497385926838,3.4379677409859,0.188882000413309,0.320369693123019,2970814,2970824,11
scaffold_235,31913,32333,421,*,17,2.03950972638749,0.374511670184972,3.43244299039652,0.189708617482951,0.321443827889248,2331664,2331680,17
scaffold_52,783739,784203,465,*,21,2.37771356947623,0.3407021220885,3.43232645164004,0.189708617482951,0.321443827889248,4137822,4137842,21
scaffold_99,1515,1681,167,*,5,0.523116622969748,0.607864880122721,3.43162048961332,0.189749948336433,0.321443827889248,5402268,5402272,5
scaffold_96,322462,322785,324,*,13,2.47963444838793,0.617813779370055,3.43153186994741,0.189749948336433,0.321443827889248,5357683,5357695,13
scaffold_51,403258,403808,551,*,9,1.33184626007145,0.341074557708801,3.43137384577671,0.189749948336433,0.321443827889248,4093923,4093931,9
scaffold_1,1293062,1293590,529,*,15,2.37104338346466,0.414167725445438,3.42900784652391,0.190039264310808,0.321854332656955,38917,38931,15
scaffold_2,2835735,2836430,696,*,7,0.999842972984757,0.748493441728113,3.42853772985277,0.190121926017772,0.321914727143566,1901701,1901707,7
scaffold_212,132458,132633,176,*,11,1.17504032470556,-0.448437520683816,-3.42812454445581,0.190287249431701,0.322115020108186,2105016,2105026,11
scaffold_139,115794,116210,417,*,17,2.33883196293963,0.221004856882251,3.42777133562027,0.190493903699111,0.322385160967436,907673,907689,17
scaffold_992,5626,5796,171,*,11,1.22095958063049,0.25064908787988,3.42648042402049,0.190576565406076,0.322445379561811,5417541,5417551,11
scaffold_474,279,863,585,*,11,1.76533224691633,-0.379690992182959,-3.425741218225,0.190907212233933,0.322905368210615,3880060,3880070,11
scaffold_340,76488,77143,656,*,15,1.98945966740066,-0.281795482090747,-3.42389371873825,0.190989873940897,0.322905368210615,3235217,3235231,15
scaffold_154,106684,106863,180,*,5,0.697233894250621,0.570464417828509,3.42366204101664,0.190989873940897,0.322905368210615,1197633,1197637,5
scaffold_169,100347,100864,518,*,18,2.86023701775494,0.396563433893838,3.4228532260367,0.191196528208308,0.323174980675888,1413758,1413775,18
scaffold_178,277183,277481,299,*,13,1.59411448456125,0.395791861747699,3.42217218353536,0.191320520768754,0.323304773438242,1557482,1557494,13
scaffold_460,7929,8265,337,*,12,1.54539378376895,-0.413673355260384,-3.421774464988,0.191403182475718,0.323354740269221,3841062,3841073,12
scaffold_138,333860,333987,128,*,5,1.18187610637553,0.624868632764311,3.42118451923993,0.1914445133292,0.323354740269221,900899,900903,5
scaffold_187,268277,268456,180,*,6,1.0766101490577,0.4989483917569,3.41825457652206,0.191940483570986,0.324092292264337,1680854,1680859,6
scaffold_58,32020,32178,159,*,6,0.752439060375946,0.422079566587132,3.41821859930241,0.191981814424468,0.324092292264337,4291996,4292001,6
scaffold_18,917035,917112,78,*,9,0.990741547127946,0.483300358893083,3.41811800930032,0.19202314527795,0.324092292264337,1595361,1595369,9
scaffold_184,258523,258981,459,*,9,0.960139587516364,0.355395307642562,3.41700165766722,0.192312461252325,0.324500627523324,1653878,1653886,9
scaffold_37,1032221,1032306,86,*,15,1.52451496444216,-0.374803952657785,-3.41597569543328,0.192725769787146,0.325107577514815,3389117,3389131,15
scaffold_69,395975,396142,168,*,5,0.668147207724116,-0.468861143017026,-3.41581626030697,0.192767100640628,0.325107577514815,4633482,4633486,5
scaffold_18,864201,864482,282,*,9,0.990281102023657,-0.351290679272209,-3.41153859327031,0.193676379417235,0.326560689962738,1594243,1594251,9
scaffold_25,751,1015,265,*,11,2.09682945975718,-0.421031550802747,-3.41081314679622,0.193759041124199,0.32661965854286,2448139,2448149,11
scaffold_100,325637,325860,224,*,14,1.4628422255795,-0.294684495665431,-3.40994325209311,0.193883033684646,0.326667871514425,203287,203300,14
scaffold_527,12991,13120,130,*,6,0.727504316117084,0.484184427832343,3.40973425470763,0.193883033684646,0.326667871514425,4145128,4145133,6
scaffold_83,125236,125643,408,*,8,1.06450326790403,-0.385643161231378,-3.40924638018262,0.194048357098574,0.326866010272537,5052852,5052859,8
scaffold_109,26898,26961,64,*,5,0.597351833874085,0.609564003379747,3.40880462838879,0.194131018805538,0.326914066571935,332212,332216,5
scaffold_69,625531,625993,463,*,12,1.49416901629301,-0.381918481867402,-3.40866124817955,0.19417234965902,0.326914066571935,4639419,4639430,12
scaffold_11,875370,875486,117,*,10,1.14113621284979,0.732229515929547,3.40829180972132,0.194255011365985,0.326972861353067,371748,371757,10
scaffold_99,536449,536583,135,*,11,1.30280879352398,-0.651977338090234,-3.40773604878603,0.194420334779913,0.327170730444134,5416366,5416376,11
scaffold_6,490108,490156,49,*,6,1.86852498909175,0.682103931060045,3.40687120771659,0.19454432734036,0.327298967809905,4351495,4351500,6
scaffold_10,1014190,1014343,154,*,10,1.01166760175023,-0.330119645120345,-3.4058306334332,0.194709650754288,0.327496659630678,161437,161446,10
scaffold_300,94675,95263,589,*,16,2.92336320516222,0.3505497009729,3.40339285259909,0.19532961355652,0.328436484240393,2989777,2989792,16
scaffold_5,275529,276051,523,*,20,2.17246187942526,0.319316191064842,3.4027223438342,0.195412275263484,0.328436484240393,3965292,3965311,20
scaffold_1012,313,453,141,*,13,1.92703464914334,0.295744615329284,3.40248136798759,0.195412275263484,0.328436484240393,224938,224950,13
scaffold_19,902751,902914,164,*,5,0.641461000804723,0.50488066555583,3.40086299154091,0.195784252944823,0.328980949072398,1722895,1722899,5
scaffold_59,697360,697765,406,*,7,1.07332107878944,0.668785016428316,3.3996932071599,0.196032238065716,0.329316850260508,4333907,4333913,7
scaffold_17,1601331,1601729,399,*,12,1.89286598228536,0.402263517387818,3.39705044733863,0.196486877454019,0.329999662501859,1465948,1465959,12
scaffold_90,33862,33910,49,*,7,0.960187520595239,-0.42923330199041,-3.3950652516834,0.19669353172143,0.330265751105681,5247796,5247802,7
scaffold_72,667389,667793,405,*,21,2.3181545474265,0.285148341202037,3.39412759453136,0.196817524281876,0.330392947011415,4768344,4768364,21
scaffold_12,460363,461062,700,*,17,1.88628544871078,-0.279356474154999,-3.39313036466329,0.196941516842323,0.330439110449061,558333,558349,17
scaffold_169,337476,337853,378,*,15,1.7741882076341,-0.328691121510941,-3.39305268917011,0.196941516842323,0.330439110449061,1420795,1420809,15
scaffold_186,263882,264323,442,*,14,2.05628402285665,0.383028296786973,3.39110522772016,0.197520148791073,0.331328802123452,1672785,1672798,14
scaffold_262,120489,120565,77,*,6,0.794689036140426,0.691001416940639,3.38958744753849,0.19785079561893,0.331720954515067,2594719,2594724,6
scaffold_450,1666,1895,230,*,15,1.61574449910179,0.248780517808243,3.38951735885701,0.19785079561893,0.331720954515067,3802551,3802565,15
scaffold_31,518754,519021,268,*,12,1.23401712721567,0.344552521945141,3.38714294161637,0.198388096714197,0.332528296895286,3033889,3033900,12
scaffold_401,22287,22864,578,*,23,2.97531436463968,0.306570762800758,3.38680076761806,0.198429427567679,0.332528296895286,3612154,3612176,23
scaffold_1471,376,412,37,*,5,0.585774790179391,0.346471250476606,3.38647182481368,0.198512089274644,0.332561234589983,1078064,1078068,5
scaffold_89,186319,186728,410,*,6,1.09471796522651,0.426761053523773,3.38589426003301,0.198594750981608,0.332561234589983,5167018,5167023,6
scaffold_27,639025,639330,306,*,9,1.05089257992639,0.427684532875286,3.38571842870243,0.198594750981608,0.332561234589983,2642324,2642332,9
scaffold_261,75506,75657,152,*,8,0.804263808992338,0.397042532213848,3.38455443358683,0.198925397809465,0.333033500268156,2589472,2589479,8
scaffold_254,72524,72577,54,*,7,0.742143391409989,0.583451314057719,3.38377195676128,0.199090721223393,0.333118757570961,2513386,2513392,7
scaffold_168,328838,329223,386,*,16,1.82077784464002,0.400461214741135,3.3830754430753,0.199173382930358,0.333118757570961,1409797,1409812,16
scaffold_299,99043,99241,199,*,12,1.24428220268732,0.464421048848798,3.38285062572016,0.199173382930358,0.333118757570961,2846989,2847000,12
scaffold_294,106462,107021,560,*,19,2.92950307068406,0.281176201121076,3.38236762712873,0.19921471378384,0.333118757570961,2831390,2831408,19
scaffold_186,273745,274015,271,*,8,0.91465135302531,0.337524149070944,3.38193333375018,0.199297375490804,0.333118757570961,1673074,1673081,8
scaffold_1843,126,186,61,*,5,1.88663665883092,0.7725233970802,3.38158226585364,0.199338706344286,0.333118757570961,1655657,1655661,5
scaffold_170,136233,136950,718,*,22,2.61459529640585,0.194358052013103,3.38102492808922,0.19942136805125,0.333118757570961,1473744,1473765,22
scaffold_136,237357,237630,274,*,9,1.00047505407622,0.382530661653007,3.38096637126428,0.19942136805125,0.333118757570961,870266,870274,9
scaffold_3,929407,929559,153,*,8,1.382751380782,-0.419246777203458,-3.38087301976016,0.19942136805125,0.333118757570961,2872913,2872920,8
scaffold_89,601409,601624,216,*,13,1.47680526913852,0.345864347875896,3.3807954592445,0.199462698904732,0.333118757570961,5178630,5178642,13
scaffold_2063,49,167,119,*,15,1.83236619873542,-0.294044642611824,-3.37922412060292,0.199876007439554,0.333565003643641,2024778,2024792,15
scaffold_122,454576,454922,347,*,11,2.35512672401865,0.589840811739028,3.37902199417841,0.199876007439554,0.333565003643641,634664,634674,11
scaffold_48,525844,526104,261,*,7,0.769884425302631,-0.654136374820016,-3.3787733930492,0.199876007439554,0.333565003643641,3903245,3903251,7
scaffold_57,284722,284842,121,*,7,1.10779958410791,-0.621246606799973,-3.37818415438973,0.200041330853482,0.333759579784531,4270696,4270702,7
scaffold_94,572622,573048,427,*,23,3.20008233172856,0.273631004248421,3.37762097001355,0.200165323413929,0.333872747766617,5331771,5331793,23
scaffold_232,13639,13918,280,*,7,0.966522736381903,-0.363791167357198,-3.37743167776807,0.200206654267411,0.333872747766617,2316182,2316188,7
scaffold_196,98274,98640,367,*,16,2.49032077996453,0.407346157854603,3.37555785339328,0.200413308534821,0.334136015130231,1794789,1794804,16
scaffold_2108,1017,1080,64,*,5,0.905730708724622,0.630737960558657,3.37413828964961,0.200661293655714,0.334468045813576,2094349,2094353,5
scaffold_117,406696,407332,637,*,24,2.9956417271603,0.309345661522122,3.37372678255346,0.200743955362678,0.334480723581931,511347,511370,24
scaffold_250,72638,73462,825,*,22,2.42002501044657,-0.284986157909722,-3.37331507641958,0.200826617069642,0.334480723581931,2493997,2494018,22
scaffold_43,765966,766323,358,*,5,0.64877635101046,0.27297233942499,3.3729967578976,0.200950609630089,0.334480723581931,3721317,3721321,5
scaffold_1,3592324,3592456,133,*,6,0.875589914868839,-0.593559196028437,-3.37007131680452,0.201157263897499,0.334480723581931,106966,106971,6
scaffold_197,61414,62104,691,*,11,1.88797898267008,0.402724546489788,3.36943879923401,0.201157263897499,0.334480723581931,1802106,1802116,11
scaffold_517,943,1112,170,*,6,0.639723553881421,0.51185286559826,3.36939589233842,0.201157263897499,0.334480723581931,4112514,4112519,6
scaffold_163,283349,283836,488,*,11,1.60508114298546,0.368189765481845,3.3691334278667,0.201157263897499,0.334480723581931,1352483,1352493,11
scaffold_1527,100,325,226,*,5,0.618181788426568,0.557693730069812,3.36908083038489,0.201157263897499,0.334480723581931,1182116,1182120,5
scaffold_1275,3209,3280,72,*,7,1.703823455242,0.712511646902663,3.3686882383493,0.201157263897499,0.334480723581931,705360,705366,7
scaffold_55,776090,776485,396,*,13,1.41773120320685,0.285651010366408,3.36865152563969,0.201157263897499,0.334480723581931,4230466,4230478,13
scaffold_65,197112,197269,158,*,7,0.783443465426893,0.294033212798129,3.36726411067768,0.201322587311428,0.334580658784927,4529751,4529757,7
scaffold_93,538668,538754,87,*,5,1.22609319196529,-0.575777928760986,-3.36707125786607,0.20136391816491,0.334580658784927,5312096,5312100,5
scaffold_51,759347,759714,368,*,18,2.05576642943555,0.283690109659367,3.36703937267317,0.20136391816491,0.334580658784927,4102472,4102489,18
scaffold_349,33971,34106,136,*,7,0.745013027387127,-0.430494151966538,-3.36617182119537,0.201529241578839,0.334593024128136,3253474,3253480,7
scaffold_71,652530,652695,166,*,17,5.28391709311363,0.623972083696359,3.36600744370686,0.201529241578839,0.334593024128136,4747699,4747715,17
scaffold_12,1208616,1208809,194,*,5,0.57321457556578,0.605524013650229,3.36575524960856,0.201570572432321,0.334593024128136,579186,579190,5
scaffold_225,150694,151143,450,*,6,0.697906044275754,0.300756926360965,3.36562864368395,0.201611903285803,0.334593024128136,2235571,2235576,6
scaffold_3,690934,691276,343,*,22,2.42968692728082,0.294925841022617,3.3650084493705,0.201735895846249,0.334593024128136,2865975,2865996,22
scaffold_506,4285,4748,464,*,17,2.79495622026728,-0.312257020733022,-3.36406354127479,0.201818557553213,0.334593024128136,4078954,4078970,17
scaffold_210,196761,196781,21,*,5,0.527732982872564,0.64450526127085,3.36404110857269,0.201818557553213,0.334593024128136,2092795,2092799,5
scaffold_284,41899,41987,89,*,6,1.51106751534276,0.58533624427559,3.36371870883729,0.201818557553213,0.334593024128136,2753582,2753587,6
scaffold_195,16663,16804,142,*,5,0.643951522711095,0.418768298871867,3.363681516072,0.201818557553213,0.334593024128136,1784286,1784290,5
scaffold_75,290278,290393,116,*,10,1.5723221784029,-0.33679557654093,-3.36328641656064,0.201859888406696,0.334593024128136,4823444,4823453,10
scaffold_6,240843,241213,371,*,14,1.566453721224,0.361417820158261,3.3630137641344,0.201983880967142,0.334599184382512,4345748,4345761,14
scaffold_212,197714,197919,206,*,11,1.66773993357484,-0.300148420517667,-3.36263497058108,0.202066542674106,0.334599184382512,2107224,2107234,11
scaffold_884,477,863,387,*,19,2.38964142187233,0.394713194994886,3.36218170355549,0.202066542674106,0.334599184382512,5160840,5160858,19
scaffold_1793,263,401,139,*,9,1.16056806779216,0.383909922625059,3.36156321355783,0.202107873527588,0.334599184382512,1568083,1568091,9
scaffold_1180,652,864,213,*,10,1.33744008203966,0.443475094780516,3.36143784079015,0.202107873527588,0.334599184382512,530116,530125,10
scaffold_10,1297355,1297644,290,*,8,0.828427678676378,0.308285394426598,3.36111749383505,0.202190535234553,0.334655141571158,170570,170577,8
scaffold_155,238915,239350,436,*,13,1.6005901940502,-0.416519857726717,-3.36007232347588,0.202355858648481,0.334847855975706,1213886,1213898,13
scaffold_101,67893,68306,414,*,6,0.958918077537446,-0.321878607471503,-3.35942698986214,0.202562512915892,0.335096287364511,213093,213098,6
scaffold_40,168534,168708,175,*,11,1.91153335998247,0.368891807790336,3.35927659630576,0.202603843769374,0.335096287364511,3588052,3588062,11
scaffold_43,414658,414738,81,*,8,0.880304040374937,0.520815674872886,3.3590941499071,0.20272783632982,0.335220413091004,3714297,3714304,8
scaffold_70,16919,17268,350,*,11,1.289805912043,0.28241389944286,3.35631646228858,0.203471791692498,0.33636937033597,4708555,4708565,11
scaffold_112,318743,319194,452,*,17,2.03304479887254,0.343583533270177,3.35611920801071,0.203595784252945,0.336493128945082,436902,436918,17
scaffold_373,46697,46854,158,*,11,1.35471016006222,-0.465318499574168,-3.35503903833329,0.20388510022732,0.336808743718503,3398650,3398660,11
scaffold_283,50785,51402,618,*,17,1.83626815045568,0.336336889792136,3.35489051048819,0.20388510022732,0.336808743718503,2750706,2750722,17
scaffold_127,300032,300223,192,*,12,1.81647816663121,0.405867696589709,3.35252482637609,0.204629055589998,0.337942978966103,700333,700344,12
scaffold_7,1960526,1960689,164,*,6,0.617290032297165,0.342512803735937,3.35197803603134,0.20467038644348,0.337942978966103,4698399,4698404,6
scaffold_349,78165,78240,76,*,11,1.64556641555211,-0.351249509714424,-3.35079340422165,0.204835709857409,0.338134436445744,3254768,3254778,11
scaffold_501,1109,1354,246,*,6,0.82573607613786,-0.337427675132543,-3.35011585465219,0.205001033271337,0.33832580165672,4075569,4075574,6
scaffold_270,75712,75994,283,*,18,2.14360684964723,0.344568220294439,3.34839271070308,0.20524901839223,0.338640077549104,2664830,2664847,18
scaffold_131,436791,437095,305,*,35,3.99729505721941,0.331237548935816,3.34809794352727,0.205290349245712,0.338640077549104,807813,807847,35
scaffold_93,34507,34683,177,*,5,0.57275736983555,-0.448380836724515,-3.34736432643385,0.205414341806158,0.338763021196816,5301697,5301701,5
scaffold_155,256259,256317,59,*,6,0.65543412165992,0.569936479925258,3.34422697683714,0.206323620582765,0.340180663787038,1214420,1214425,6
scaffold_116,391393,391518,126,*,6,0.883173060560573,-0.401151843318047,-3.34357210361835,0.206447613143211,0.340303177477221,497709,497714,6
scaffold_168,41653,42066,414,*,16,2.08463716687119,0.460074928138954,3.34328655693616,0.206530274850176,0.340343740068403,1401405,1401420,16
scaffold_50,680920,681176,257,*,11,1.20404603246069,0.398264292375137,3.3431542095075,0.206571605703658,0.340343740068403,4068583,4068593,11
scaffold_17,851053,851238,186,*,5,0.646011184062662,-0.388117480905694,-3.34233411951896,0.206778259971068,0.3406022853636,1444591,1444595,5
scaffold_58,96325,96746,422,*,15,2.27895840383181,-0.345296720414037,-3.34049341049042,0.207067575945443,0.340996832808449,4293412,4293426,15
scaffold_1,82050,82260,211,*,5,0.668178939945555,0.314751132357875,3.33807633142042,0.207480884480265,0.341553159464768,2706,2710,5
scaffold_290,112827,113047,221,*,5,0.562281355690096,0.490317491931133,3.33750057481691,0.207604877040711,0.341553159464768,2818202,2818206,5
scaffold_1,3896546,3896837,292,*,8,1.2943975978398,0.368314257980858,3.33747048966922,0.207604877040711,0.341553159464768,116388,116395,8
scaffold_20,629567,629871,305,*,18,3.62328696025206,0.29333553248745,3.33715258896086,0.207604877040711,0.341553159464768,1945628,1945645,18
scaffold_72,123641,123774,134,*,10,1.03947029736355,-0.259144759826017,-3.33595476957719,0.207728869601157,0.341675078745996,4755269,4755278,10
scaffold_436,8941,9031,91,*,5,0.506589596299391,-0.446352190928121,-3.33392011261216,0.208100847282496,0.342204730621325,3733019,3733023,5
scaffold_342,116,354,239,*,8,1.47324932484173,0.497012955317442,3.3331187644859,0.208224839842943,0.342326434969831,3237586,3237593,8
scaffold_30,291568,291876,309,*,14,1.67143547926475,0.273312345271199,3.33279243766257,0.208307501549907,0.342337482772616,2954655,2954668,14
scaffold_168,37403,37722,320,*,19,2.49936123799066,0.267939977769435,3.33273090581171,0.208348832403389,0.342337482772616,1401280,1401298,19
scaffold_60,429726,430018,293,*,9,1.34079559157463,0.488305868773346,3.3325051666887,0.208390163256871,0.342337482772616,4414525,4414533,9
scaffold_2040,64,273,210,*,17,1.93359048267829,0.236230650055294,3.33209332342511,0.208431494110353,0.342337482772616,2010575,2010591,17
scaffold_189,35540,35696,157,*,6,0.628593472185784,-0.482632876461852,-3.33112017248964,0.2085554866708,0.342459009400218,1691775,1691780,6
scaffold_16,693364,693778,415,*,8,0.896682292639666,0.469664064348326,3.33035709586447,0.208679479231246,0.342551965329613,1283613,1283620,8
scaffold_144,390153,390451,299,*,12,1.51688980984864,0.321076326212833,3.3296921680133,0.20876214093821,0.342551965329613,1039834,1039845,12
scaffold_47,522532,522843,312,*,5,0.582550232179144,0.548695370817779,3.32932313472449,0.20876214093821,0.342551965329613,3866115,3866119,5
scaffold_29,413304,413451,148,*,6,1.10342319535331,0.472337876999729,3.32650190467987,0.209299442033478,0.343351348140668,2789329,2789334,6
scaffold_158,29155,29248,94,*,6,1.02425672236638,0.872842230818934,3.32559107722463,0.209423434593924,0.343472486478398,1242481,1242486,6
scaffold_2,2622415,2622918,504,*,17,2.23896678717311,0.286670694802677,3.32451125696383,0.209630088861335,0.343632341140651,1895349,1895365,17
scaffold_230,201531,201800,270,*,6,0.899190212890327,-0.439754175059247,-3.32412090887628,0.209671419714817,0.343632341140651,2310116,2310121,6
scaffold_53,710320,710689,370,*,5,0.55796454292325,-0.456152687809675,-3.32400099989712,0.209671419714817,0.343632341140651,4166999,4167003,5
scaffold_107,369667,369926,260,*,7,1.24653112392975,-0.646457443741613,-3.32252342341258,0.20991940483571,0.343956460220042,313336,313342,7
scaffold_99,535067,535454,388,*,11,1.24027790223009,0.304345855592301,3.32026438502821,0.210167389956603,0.344198099907406,5416321,5416331,11
scaffold_222,213941,214373,433,*,11,1.30478690028534,0.353881880647524,3.32025503624991,0.210167389956603,0.344198099907406,2218162,2218172,11
scaffold_4,265278,265494,217,*,18,2.39836620273894,0.460205016820477,3.31945510396619,0.210250051663567,0.344251160373839,3508855,3508872,18
scaffold_161,292733,293097,365,*,12,1.46294551236903,0.30627544059563,3.3190127754033,0.210374044224013,0.344371852029222,1331869,1331880,12
scaffold_40,34226,34673,448,*,19,2.31547161909991,0.369709891437306,3.31641767690873,0.211035337879727,0.345289304619745,3584988,3585006,19
scaffold_154,14638,14736,99,*,11,1.21661707383804,0.399170745573136,3.31628413400698,0.211035337879727,0.345289304619745,1194978,1194988,11
scaffold_372,57174,57347,174,*,6,0.675575462722615,-0.632663149680217,-3.31582107366359,0.211117999586691,0.345342053778182,3396720,3396725,6
scaffold_178,225091,225291,201,*,5,0.860363566705974,0.668348079115999,3.31481510340623,0.21128332300062,0.345529961612045,1556358,1556362,5
scaffold_515,21559,21725,167,*,6,0.627323701031334,-0.459885416198262,-3.31289632477634,0.212109940070262,0.346798992490147,4111204,4111209,6
scaffold_480,26666,26720,55,*,6,0.788532413350176,0.600697217656267,3.31249507623519,0.212357925191155,0.347023498246594,3913941,3913946,6
scaffold_556,17734,17951,218,*,12,1.35486509584857,0.289137914333494,3.31247659313594,0.212357925191155,0.347023498246594,4236388,4236399,12
scaffold_93,88607,89044,438,*,7,0.941950483265436,-0.391496333768428,-3.3119765078172,0.212399256044637,0.347023498246594,5302579,5302585,7
scaffold_5,1735359,1735913,555,*,10,1.24770540174753,0.359569785854847,3.31154662692334,0.212564579458566,0.347045245461673,4008516,4008525,10
scaffold_263,9814,10024,211,*,25,3.77307893259073,0.355751752104492,3.31153779242387,0.212564579458566,0.347045245461673,2596277,2596301,25
scaffold_68,72952,73273,322,*,18,2.7323741991715,0.296198840600527,3.31153418699142,0.212564579458566,0.347045245461673,4601547,4601564,18
scaffold_29,1155436,1156234,799,*,39,4.89164586407227,0.214941464266628,3.3112927217327,0.212771233725976,0.347299852189993,2811878,2811916,39
scaffold_64,50535,50772,238,*,9,2.11602523779595,0.482213537513324,3.31062074470389,0.212977887993387,0.347554337590352,4502124,4502132,9
scaffold_240,15834,16268,435,*,18,2.21597464894906,0.278360290774316,3.30990044293454,0.213101880553833,0.347673839903098,2397933,2397950,18
scaffold_56,346638,347060,423,*,20,2.42130943942807,0.412002134111511,3.30845778222968,0.213597850795619,0.348317066690284,4245466,4245485,20
scaffold_371,2180,2293,114,*,6,0.71262014956859,0.589182662676471,3.30838598924831,0.213597850795619,0.348317066690284,3393059,3393064,6
scaffold_63,387074,387388,315,*,11,1.16954789913491,-0.312272571589188,-3.30772449059982,0.21380450506303,0.348488114035385,4487211,4487221,11
scaffold_227,197438,197649,212,*,7,1.51744372861352,0.566884368423877,3.30758568954913,0.21380450506303,0.348488114035385,2248851,2248857,7
scaffold_75,26021,26452,432,*,19,2.08876511575546,0.245993331777742,3.30622939989473,0.213928497623476,0.348607252015985,4815876,4815894,19
scaffold_1371,231,322,92,*,8,1.0957854114386,0.589233953447954,3.3050773431238,0.214176482744369,0.348928337373021,891055,891062,8
scaffold_34,349628,349917,290,*,11,1.66186923542417,0.491920582435738,3.30144279037096,0.21516842322794,0.350377682046638,3209330,3209340,11
scaffold_99,428104,428327,224,*,7,0.729592163073655,0.629050177415863,3.30120336110116,0.21516842322794,0.350377682046638,5413429,5413435,7
scaffold_57,568777,568820,44,*,5,1.08037483533895,-0.736703768921968,-3.30013109101511,0.215333746641868,0.350563544271489,4278557,4278561,5
scaffold_245,96098,96287,190,*,15,1.63619179467643,0.385927608863792,3.29872421666356,0.215499070055797,0.350733239683452,2424769,2424783,15
scaffold_6,730085,730380,296,*,5,0.678983450430615,-0.672504602765093,-3.29857837218267,0.215540400909279,0.350733239683452,4357757,4357761,5
scaffold_109,182707,182845,139,*,10,2.46916357909048,0.598845217510624,3.29812067062296,0.215705724323207,0.350803383793175,335904,335913,10
scaffold_136,222916,223447,532,*,21,2.36248752745477,0.26404535733102,3.29788195458585,0.215747055176689,0.350803383793175,869868,869888,21
scaffold_143,40065,40290,226,*,11,2.09814293521261,0.326802041565614,3.29762644509021,0.215788386030172,0.350803383793175,1017047,1017057,11
